secID,code,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity,stop,industry,area,timeToMarket,holders
601137.XSHG,601137,XSHG,1.0,主板,CNY,博威合金,宁波博威合金材料股份有限公司,L,2011/1/27,,A,沪深A股,CHN,40196.0,627219700.0,563928600.0,563928600.0,浙江省宁波市鄞州区云龙镇太平桥,专业从事有色金属合金棒、线材料的研究、开发、生产和销售。,2017/9/30,3273507136.0,False,铜,浙江,20110127,16400
601139.XSHG,601139,XSHG,1.0,主板,CNY,深圳燃气,深圳市燃气集团股份有限公司,L,2009/12/25,,A,沪深A股,CHN,35016.0,2214267200.0,2184158200.0,2184158200.0,广东省深圳市福田区梅坳一路268号,石油气批发、瓶装石油气、管道燃气及其他。,2017/9/30,8683011534.0,False,供气供热,深圳,20091225,23300
601155.XSHG,601155,XSHG,1.0,主板,CNY,新城控股,新城控股集团股份有限公司,L,2015/12/4,,A,沪深A股,CHN,3348.0,2257384200.0,719444200.0,719444200.0,上海市普陀区中江路388弄6号新城控股大厦A座17楼,房地产开发与销售,2017/9/30,17139234702.0,False,区域地产,江苏,20151204,51800
601158.XSHG,601158,XSHG,1.0,主板,CNY,重庆水务,重庆水务集团股份有限公司,L,2010/3/29,,A,沪深A股,CHN,1798.0,4800000000.0,4800000000.0,4800000000.0,重庆市渝中区龙家湾1号,自来水销售、污水处理服务,2017/9/30,13662550618.0,False,水务,重庆,20100329,49977
601163.XSHG,601163,XSHG,1.0,主板,CNY,三角轮胎,三角轮胎股份有限公司,L,2016/9/9,,A,沪深A股,CHN,65298.0,800000100.0,280442800.0,280442800.0,山东省威海市青岛中路56号,"公司主要从事各种轮胎的研发、制造和销售,主要轮胎产品分为商用车胎、乘用车胎、斜交工程胎、子午工程胎和子午工程巨胎五大类,近4,200个轮胎品种,年制造能力达2,200万条(重量近60万吨),已成为国内产品最齐全的轮胎制造商和供应商之一。",2017/9/30,7892762477.0,False,汽车配件,山东,20160909,84040
601166.XSHG,601166,XSHG,1.0,主板,CNY,兴业银行,兴业银行股份有限公司,L,2007/2/5,,A,沪深A股,CHN,1892.0,20774190800.0,19052336800.0,19052336800.0,福建省福州市湖东路154号,公司业务、同业业务、资金业务、零售业务四大类。,2017/9/30,413995000000.0,False,银行,福建,20070205,228251
601168.XSHG,601168,XSHG,1.0,主板,CNY,西部矿业,西部矿业股份有限公司,L,2007/7/12,,A,沪深A股,CHN,2036.0,2383000000.0,2383000000.0,2383000000.0,青海省西宁市五四大街52号,从事铅、锌、铜等矿产的探矿、采矿、选矿、冶炼、加工及其产品的营销。,2017/9/30,13163623911.0,False,铜,青海,20070712,198992
601169.XSHG,601169,XSHG,1.0,主板,CNY,北京银行,北京银行股份有限公司,L,2007/9/19,,A,沪深A股,CHN,2149.0,21142984300.0,18248010800.0,18248010800.0,北京市西城区金融大街丙17号北京银行大厦,1.公司银行业务;2.个人银行业务;3.资金业务。,2017/9/30,154075000000.0,False,银行,北京,20070919,172254
601177.XSHG,601177,XSHG,1.0,主板,CNY,杭齿前进,杭州前进齿轮箱集团股份有限公司,L,2010/10/11,,A,沪深A股,CHN,38111.0,400060000.0,400060000.0,400060000.0,浙江省杭州市萧山区萧金路45号,各类齿轮传动装置、粉末冶金制品和大型精密齿轮的设计、制造和销售,2017/9/30,1739648399.0,False,机械基件,浙江,20101011,22008
601179.XSHG,601179,XSHG,1.0,主板,CNY,中国西电,中国西电电气股份有限公司,L,2010/1/28,,A,沪深A股,CHN,35354.0,5125882400.0,5125882400.0,5125882400.0,陕西省西安市高新区唐兴路7号A座,"主要从事输配电和控制设备及相关电器机械和器材、机械电子一体化产品、电子通信设备、普通机械的研究、设计、制造、销售及相关技术研究、服务;经营本公司自产产品的出口业务和本公司所需机械设备、零配件、原辅材料的进口业务,国内外电网、电站成套工程的总承包和分包,及其他进出口贸易;商务服务和科技交流业务;房屋及设备的租赁。",2017/9/30,20192242556.0,False,电气设备,陕西,20100128,154344
601186.XSHG,601186,XSHG,1.0,主板,CNY,中国铁建,中国铁建股份有限公司,L,2008/3/10,,A,沪深A股,CHN,2248.0,13579541500.0,13579541500.0,11503245500.0,北京市海淀区复兴路40号东院,工程承包、勘察设计咨询、工业制造、房地产开发、资本运营和物流。,2017/9/30,159111000000.0,False,建筑施工,北京,20080310,300112
601188.XSHG,601188,XSHG,1.0,主板,CNY,龙江交通,黑龙江交通发展股份有限公司,L,2010/3/19,,A,沪深A股,CHN,37088.0,1315878600.0,1315878600.0,1315878600.0,黑龙江省哈尔滨市道里区群力第五大道1688号,"本公司主营业务为投资、开发、建设和经营管理收费公路,主要通过哈大分公司对哈大高速公路及其沿线配套服务设施进行经营管理。此外,本公司还参股黑龙江东绥高速公路有限责任公司(以下简称“东绥高速”),占其注册资本的48.76%,东绥高速主要经营和管理哈尚高速公路。",2017/9/30,3977706991.0,False,路桥,黑龙江,20100319,57188
601198.XSHG,601198,XSHG,1.0,主板,CNY,东兴证券,东兴证券股份有限公司,L,2015/2/26,,A,沪深A股,CHN,33024.0,2757960700.0,1257960700.0,1257960700.0,"北京市西城区金融大街5号(新盛大厦)12,15层",证券经纪;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;证券承销与保荐;证券投资基金销售业务;证券自营与证券资产管理业务;为期货公司提供中间介绍业务;融资融券业务;代销金融产品业务。,2017/9/30,19042598756.0,False,证券,北京,20150226,115564
601199.XSHG,601199,XSHG,1.0,主板,CNY,江南水务,江苏江南水务股份有限公司,L,2011/3/17,,A,沪深A股,CHN,30047.0,935206500.0,935206500.0,935206500.0,"江苏省江阴市延陵路224号,江苏省江阴市滨江扬子江路66号","主要经营自来水的制售、自来水排水及相关水处理业务。公司目前拥有日供水能力93万立方米,DN100以上供水管网总长600多公里,供水人口超过200万,供水规模、人均供水量及各项能耗、全员劳动生产率等指标在同行业中处于领先地位,处于全国县级市供水行业前列。(数据来源:《城市供水统计年鉴》(2009年))",2017/9/30,2660208609.0,False,水务,江苏,20110317,47898
601200.XSHG,601200,XSHG,1.0,主板,CNY,上海环境,上海环境集团股份有限公司,L,2017/3/31,,A,沪深A股,CHN,33190.0,702543900.0,311183100.0,311183100.0,中国(上海)自由贸易试验区浦东南路1525号5、6楼,固体废弃物处置、城市污水处理等环境市政项目投资、建设与运营,2017/9/30,6357156896.0,False,环境保护,上海,20170331,110763
601208.XSHG,601208,XSHG,1.0,主板,CNY,东材科技,四川东材科技集团股份有限公司,L,2011/5/20,,A,沪深A股,CHN,44999.0,626601000.0,626601000.0,626601000.0,四川省绵阳市游仙区三星路188号,"绝缘材料、功能高分子材料和相关精细化工产品的研发、制造和销售,产品涵盖了JB/T2197?1996《电气绝缘材料产品分类、命名及型号编制方法》八大类产品中的七大类产品,是国内绝缘材料品种配套最为齐全的制造商,主要产品包括电工聚酯薄膜、电工聚丙烯薄膜、电工云母带、电工柔软复合绝缘材料、电工层(模)压制品、绝缘油漆及树脂、无卤阻燃片材、电工非织布和电工塑料等。",2017/9/30,2329491302.0,False,化工原料,四川,20110520,41750
601211.XSHG,601211,XSHG,1.0,主板,CNY,国泰君安,国泰君安证券股份有限公司,L,2015/6/26,,A,沪深A股,CHN,1786.0,8713933800.0,5930517500.0,4732690400.0,上海市浦东新区银城中路168号,证券经纪;证券自营;证券承销与保荐;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;融资融券业务;证券投资基金代销;代销金融产品业务;为期货公司提供中间介绍业务;股票期权做市业务;中国证监会批准的其他业务。,2017/9/30,131580000000.0,False,证券,上海,20150626,162701
601212.XSHG,601212,XSHG,1.0,主板,CNY,白银有色,白银有色集团股份有限公司,L,2017/2/15,,A,沪深A股,CHN,89658.0,6972965900.0,698000000.0,698000000.0,甘肃省白银市白银区友好路96号,铜、铅、锌、金、银等多种有色金属的采选、冶炼、加工及贸易，业务覆盖有色金属全产业链。,2017/9/30,13126522803.0,False,铜,甘肃,20170215,220608
601216.XSHG,601216,XSHG,1.0,主板,CNY,君正集团,内蒙古君正能源化工集团股份有限公司,L,2011/2/22,,A,沪深A股,CHN,40384.0,8438017400.0,8438017400.0,8438017400.0,内蒙古自治区乌海市乌达工业园区,"本公司(包括子公司)主营产品包括电力、电石、硅铁、聚氯乙烯树脂(简称“PVC”)、烧碱等。自设立以来,该公司一直致力于通过一体化经营,以自备电厂为纽带,建设“煤-电-氯碱化工”和“煤-电-特色冶金”一体化的循环经济体系,实现资源、能源的就地转化。公司是内蒙古自治区第二批工业循环经济试点示范企业之一。",2017/9/30,15353012454.0,False,化工原料,内蒙,20110222,118400
601218.XSHG,601218,XSHG,1.0,主板,CNY,吉鑫科技,江苏吉鑫风能科技股份有限公司,L,2011/5/6,,A,沪深A股,CHN,42793.0,991760000.0,991760000.0,991760000.0,江苏省江阴市云亭街道工业园区那巷路8号,从事大型风力发电机组零部件的研发、生产及销售。,2017/9/30,2610558488.0,False,机械基件,江苏,20110506,57485
601222.XSHG,601222,XSHG,1.0,主板,CNY,林洋能源,江苏林洋能源股份有限公司,L,2011/8/8,,A,沪深A股,CHN,45626.0,1764091800.0,1742531800.0,1742531800.0,江苏省启东市经济开发区林洋路666号,电子式电能表、用电信息管理系统及终端产品和其他电工仪器仪表产品的研发、生产和销售。,2017/9/30,8748143698.0,False,电器仪表,江苏,20110808,45178
601225.XSHG,601225,XSHG,1.0,主板,CNY,陕西煤业,陕西煤业股份有限公司,L,2014/1/28,,A,沪深A股,CHN,56981.0,10000000000.0,10000000000.0,10000000000.0,陕西省西安市高新区锦业一路2号,"煤炭生产、销售和运输等业务,并拥有完整的煤炭生产、销售和运输体系。",2017/9/30,56526664200.0,False,煤炭开采,陕西,20140128,69996
601226.XSHG,601226,XSHG,1.0,主板,CNY,华电重工,华电重工股份有限公司,L,2014/12/11,,A,沪深A股,CHN,66628.0,1155000000.0,1155000000.0,1155000000.0,北京市丰台区汽车博物馆东路华电发展大厦B座,"电力、石化、市政、港口、冶金、矿山、工业建筑等大型钢结构产品、抓斗卸船机、斗轮堆取料机、管状带式输送机,长距离曲线胶带输送机等大型装卸运输设备",2017/9/30,3504673377.0,False,专用机械,北京,20141211,44944
601228.XSHG,601228,XSHG,1.0,主板,CNY,广州港,广州港股份有限公司,L,2017/3/29,,A,沪深A股,CHN,71761.0,6193180000.0,698680000.0,698680000.0,广东省广州市南沙区龙穴大道南9号603房（仅限办公用途）,集装箱、煤炭、粮食、钢材、汽车、金属矿石、油品等货物的装卸及物流等业务,2017/9/30,13527744609.0,False,港口,广东,20170329,158841
601229.XSHG,601229,XSHG,1.0,主板,CNY,上海银行,上海银行股份有限公司,L,2016/11/16,,A,沪深A股,CHN,27781.0,7805785000.0,3706895000.0,3706895000.0,上海市浦东新区银城中路168号,公司金融业务、零售金融业务和资金业务等,2017/9/30,124618000000.0,False,银行,上海,20161116,161956
601231.XSHG,601231,XSHG,1.0,主板,CNY,环旭电子,环旭电子股份有限公司,L,2012/2/20,,A,沪深A股,CHN,65478.0,2175923600.0,2175923600.0,2175923600.0,上海市张江高科技园区集成电路产业区张东路1558号,为国内外的品牌厂商提供通讯类、电脑及存储类、消费电子类、工业类及其他类(以车用电子为主)等五大类电子产品的开发设计、物料采购、生产制造、物流、维修等专业服务。,2017/9/30,8188764577.0,False,元器件,上海,20120220,27989
601233.XSHG,601233,XSHG,1.0,主板,CNY,桐昆股份,桐昆集团股份有限公司,L,2011/5/18,,A,沪深A股,CHN,44996.0,1301380800.0,1205102700.0,1205102700.0,浙江省桐乡市经济开发区光明路199号,民用涤纶长丝的研发、生产和销售。,2017/9/30,11828596428.0,False,化纤,浙江,20110518,31200
601238.XSHG,601238,XSHG,1.0,主板,CNY,广汽集团,广州汽车集团股份有限公司,L,2012/3/29,,A,沪深A股,CHN,31545.0,7293424100.0,6540033800.0,4326733600.0,广东省广州市天河区珠江新城兴国路23号广汽中心,"汽车及配套产品的研发、制造、销售和相关服务,主要产品及服务包括乘用车、商用车、发动机及其他汽车零部件和汽车相关服务。",2017/9/30,52818351811.0,False,汽车整车,广东,20120329,29118
601258.XSHG,601258,XSHG,1.0,主板,CNY,庞大集团,庞大汽贸集团股份有限公司,L,2011/4/28,,A,沪深A股,CHN,40642.0,6674663400.0,6480113400.0,6480113400.0,北京市朝阳区五环外王四营乡黄厂路甲3号庞大双龙培训中心四楼,汽车经销及维修养护。,2017/9/30,13576377492.0,False,汽车服务,河北,20110428,397149
601288.XSHG,601288,XSHG,1.0,主板,CNY,农业银行,中国农业银行股份有限公司,L,2010/7/15,,A,沪深A股,CHN,27303.0,324794000000.0,324794000000.0,294055000000.0,北京市东城区建国门内大街69号,吸收公众存款;发放短期、中期和长期贷款;办理国内外结算;办理票据承兑与贴现;发行金融债券;代理发行、代理兑付、承销政府债券;买卖政府债券、金融债券;从事同业拆借;买卖、代理买卖外汇;从事银行卡业务;提供信用证服务及担保;代理收付款项业务;提供保管箱服务;经营结汇、售汇业务;经国务院银行业监督管理机构批准的其他业务及境外机构所在有关监管机构所批准经营的业务。,2017/9/30,1409360000000.0,False,银行,北京,20100715,352423
601311.XSHG,601311,XSHG,1.0,主板,CNY,骆驼股份,骆驼集团股份有限公司,L,2011/6/2,,A,沪深A股,CHN,46517.0,848397500.0,848397500.0,848397500.0,湖北省襄阳市樊城区汉江北路65号,"从事蓄电池的制造和销售,主要产品是用于汽车起动、电动道路车辆牵引、电动助力车动力用的铅酸蓄电池。",2017/9/30,5473770558.0,False,电气设备,湖北,20110602,37286
601318.XSHG,601318,XSHG,1.0,主板,CNY,中国平安,中国平安保险(集团)股份有限公司,L,2007/3/1,,A,沪深A股,CHN,2264.0,18280241400.0,18280241400.0,10832664500.0,广东省深圳市福田中心区福华三路星河发展中心办公十五至十八楼,"以保险业务为核心,以统一品牌向客户提供包括保险、银行、证券、信托等多元化金融服务。",2017/9/30,558940000000.0,False,保险,深圳,20070301,401158
601326.XSHG,601326,XSHG,1.0,主板,CNY,秦港股份,秦皇岛港股份有限公司,L,2017/8/16,,A,沪深A股,CHN,65900.0,5587412000.0,1387853000.0,558000000.0,河北省秦皇岛市海滨路35号,为船舶提供码头设施；为委托人提供货物装卸、仓储、集装箱堆放、拆拼箱；为船舶进出港、靠离码头、移泊提供顶推、拖带等服务；从事港口设施、设备和港口机械的租赁、维修业务；为船舶提供岸电、船员接送、污染物接收、围油栏供应服务(许可证有效期至2016年3月25日)；港内电力、电气工程安装、修理、用电管理及技术改造；自有房屋、场地租赁；计算机工程、网络及软件开发服务；港口信息技术咨询服务；货物称重服务；货物代理；普通货运；货运站(场)(物流服务)；货物专用运输(集装箱)；危险货物运输(2类1项、2类2项、3类)(许可,2017/9/30,14779096048.0,False,港口,河北,20170816,148049
601328.XSHG,601328,XSHG,1.0,主板,CNY,交通银行,交通银行股份有限公司,L,2007/5/15,,A,沪深A股,CHN,2274.0,74262726600.0,74262726600.0,39250864000.0,上海市自由贸易试验区银城中路188号,企业银行业务、零售银行业务和资金业务。,2017/9/30,663499000000.0,False,银行,上海,20070515,355540
601333.XSHG,601333,XSHG,1.0,主板,CNY,广深铁路,广深铁路股份有限公司,L,2006/12/22,,A,沪深A股,CHN,2212.0,7083537000.0,7083537000.0,5652237000.0,广东省深圳市罗湖区和平路1052号,"经营广州至深圳间各铁路车站的客、货运输业务,并与香港九广铁路公司合作经营广九直通车(广州?香港九龙)旅客运输业务。",2017/9/30,28349595779.0,False,铁路,深圳,20061222,233418
601336.XSHG,601336,XSHG,1.0,主板,CNY,新华保险,新华人寿保险股份有限公司,L,2011/12/16,,A,沪深A股,CHN,26952.0,3119546600.0,3119546600.0,2085439300.0,北京市朝阳区建国门外大街甲12号新华保险大厦,人寿保险业务。,2017/9/30,63618000000.0,False,保险,北京,20111216,31427
601339.XSHG,601339,XSHG,1.0,主板,CNY,百隆东方,百隆东方股份有限公司,L,2012/6/12,,A,沪深A股,CHN,65363.0,1500000000.0,1500000000.0,1500000000.0,浙江省宁波市鄞州区甬江大道188号宁波财富中心8楼,色纺纱的研发、生产和销售。,2017/9/30,7193634156.0,False,纺织,浙江,20120612,39806
601366.XSHG,601366,XSHG,1.0,主板,CNY,利群股份,青岛利群百货集团股份有限公司,L,2017/4/12,,A,沪深A股,CHN,89657.0,860500500.0,176000000.0,176000000.0,山东省青岛经济技术开发区香江路78号,公司自设立以来，一直从事以百货、超市和电器为核心主业的零售连锁业务，和以城市物流中心为辅的品牌代理和商业物流业务。,2017/9/30,4415460351.0,False,百货,山东,20170412,66455
601368.XSHG,601368,XSHG,1.0,主板,CNY,绿城水务,广西绿城水务股份有限公司,L,2015/6/12,,A,沪深A股,CHN,63637.0,735810900.0,294202700.0,294202700.0,广西壮族自治区南宁市江南区体育路4号,自来水生产供应及污水处理业务,2017/9/30,2990812613.0,False,水务,广西,20150612,46317
601369.XSHG,601369,XSHG,1.0,主板,CNY,陕鼓动力,西安陕鼓动力股份有限公司,L,2010/4/28,,A,沪深A股,CHN,36957.0,1638770200.0,1638770200.0,1638770200.0,陕西省西安市高新区沣惠南路8号,透平压缩机组、工业流程能量回收装置和透平鼓风机组等各种透平机械及系统的开发、制造、成套销售和服务。,2017/9/30,6342020430.0,False,机械基件,陕西,20100428,34399
601375.XSHG,601375,XSHG,1.0,主板,CNY,中原证券,中原证券股份有限公司,L,2017/1/3,,A,沪深A股,CHN,27096.0,3923734700.0,2444771700.0,1194742700.0,河南省郑州市郑东新区商务外环路10号,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；证券资产管理；证券投资基金代销；为期货公司提供中间介绍业务；融资融券业务；代销金融产品业务。,2017/9/30,11642089725.0,False,证券,河南,20170103,144820
601377.XSHG,601377,XSHG,1.0,主板,CNY,兴业证券,兴业证券股份有限公司,L,2010/10/13,,A,沪深A股,CHN,26548.0,6696671700.0,6696671700.0,6696671700.0,福建省福州市湖东路268号,证券经纪、投资银行、资产管理、基金管理、证券自营等,2017/9/30,35762913513.0,False,证券,福建,20101013,241639
601388.XSHG,601388,XSHG,1.0,主板,CNY,怡球资源,怡球金属资源再生(中国)股份有限公司,L,2012/4/23,,A,沪深A股,CHN,65468.0,2025400000.0,2025400000.0,2025400000.0,江苏省太仓市浮桥镇沪浮璜公路88号,"通过回收废铝资源,进行再生铝合金锭的生产和销售。",2017/9/30,2403455939.0,False,铝,江苏,20120423,77607
601390.XSHG,601390,XSHG,1.0,主板,CNY,中国中铁,中国中铁股份有限公司,L,2007/12/3,,A,沪深A股,CHN,2040.0,22844301500.0,22535421200.0,18328031200.0,北京市海淀区复兴路69号中国中铁广场A座,基建建设、勘察设计与咨询服务、工程设备和零部件制造、房地产开发以及其他业务。,2017/9/30,163569000000.0,False,建筑施工,北京,20071203,676837
601398.XSHG,601398,XSHG,1.0,主板,CNY,工商银行,中国工商银行股份有限公司,L,2006/10/27,,A,沪深A股,CHN,1867.0,356406000000.0,356406000000.0,269612000000.0,北京市西城区复兴门内大街55号,商业银行业务。,2017/9/30,2101140000000.0,False,银行,北京,20061027,503430
601500.XSHG,601500,XSHG,1.0,主板,CNY,通用股份,江苏通用科技股份有限公司,L,2016/9/19,,A,沪深A股,CHN,31982.0,726919100.0,174919100.0,174919100.0,江苏省无锡市东港镇创业产业园金港大道,全钢子午胎、斜交胎的研发、生产和销售,2017/9/30,2558953598.0,False,汽车配件,江苏,20160919,66554
601515.XSHG,601515,XSHG,1.0,主板,CNY,东风股份,汕头东风印刷股份有限公司,L,2012/2/16,,A,沪深A股,CHN,65469.0,1112000000.0,1112000000.0,1112000000.0,"广东省汕头市潮汕路金园工业城北郊工业区,4A2-2片区,2M4片区,13-02片区A-F座",烟标印制及相关包装材料的设计、生产与销售。,2017/9/30,3906037977.0,False,广告包装,广东,20120216,15532
601518.XSHG,601518,XSHG,1.0,主板,CNY,吉林高速,吉林高速公路股份有限公司,L,2010/3/19,,A,沪深A股,CHN,37089.0,1213200000.0,1213200000.0,1213200000.0,吉林省长春市经济开发区浦东路4488号,"本公司主营业务为投资、开发、建设和经营管理收费公路,主要通过长平分公司对长平高速公路及其沿线配套服务设施进行经营管理。",2017/9/30,3170947956.0,False,路桥,吉林,20100319,65489
601519.XSHG,601519,XSHG,1.0,主板,CNY,*ST智慧,上海大智慧股份有限公司,L,2011/1/28,,A,沪深A股,CHN,40206.0,1987700000.0,1987700000.0,1987700000.0,上海市浦东新区杨高南路428号1号楼,以互联网为基础向国内外资本市场的参与各方提供及时、全面的金融信息和数据服务。,2017/9/30,1377713551.0,False,软件服务,上海,20110128,136427
601555.XSHG,601555,XSHG,1.0,主板,CNY,东吴证券,东吴证券股份有限公司,L,2011/12/12,,A,沪深A股,CHN,26959.0,3000000000.0,2891000000.0,2891000000.0,江苏省苏州市工业园区星阳街5号,证券经纪、投资银行、证券自营、资产管理、基金管理、直接投资等。,2017/9/30,21084834926.0,False,证券,江苏,20111212,99070
601558.XSHG,601558,XSHG,1.0,主板,CNY,*ST锐电,华锐风电科技(集团)股份有限公司,L,2011/1/13,,A,沪深A股,CHN,39570.0,6030600000.0,5707200000.0,5707200000.0,北京市海淀区中关村大街59号文化大厦,主营业务为开发、设计、生产、销售风力发电设备。,2017/9/30,1553945016.0,False,电气设备,北京,20110113,256012
601566.XSHG,601566,XSHG,1.0,主板,CNY,九牧王,九牧王股份有限公司,L,2011/5/30,,A,沪深A股,CHN,43492.0,574637200.0,574637200.0,574637200.0,福建省厦门市思明区宜兰路1号,"公司是中国领先的商务休闲男装品牌企业,公司采用业务纵向一体化的模式进行男装的设计研发、生产、销售及品牌推广,产品包括男裤、茄克及其它服饰类产品,公司产品以自制生产为主,委托加工生产为辅,采用直营和加盟相结合的模式进行销售,致力于让男士拥有高性价比的精工时尚服饰,满足不同场合的穿着需求。",2017/9/30,4245921149.0,False,服饰,福建,20110530,18179
601567.XSHG,601567,XSHG,1.0,主板,CNY,三星医疗,宁波三星医疗电气股份有限公司,L,2011/6/15,,A,沪深A股,CHN,47413.0,1418026300.0,1241915000.0,1241915000.0,浙江省宁波市鄞州工业园区(宁波市鄞州区姜山镇),电能计量及信息采集产品、配电设备的研发、生产和销售。,2017/9/30,6913279904.0,False,电器仪表,浙江,20110615,25783
601579.XSHG,601579,XSHG,1.0,主板,CNY,会稽山,会稽山绍兴酒股份有限公司,L,2014/8/25,,A,沪深A股,CHN,31770.0,497360000.0,400000000.0,400000000.0,浙江省绍兴市柯桥区鉴湖路1053号,绍兴黄酒、黄酒的生产、销售和研发。,2017/9/30,2967404918.0,False,红黄药酒,浙江,20140825,16225
601588.XSHG,601588,XSHG,1.0,主板,CNY,北辰实业,北京北辰实业股份有限公司,L,2006/10/16,,A,沪深A股,CHN,2129.0,3367020000.0,3367020000.0,2660000000.0,北京市朝阳区北辰东路8号汇欣大厦A座707,发展物业、投资物业(含酒店)和商业物业。,2017/9/30,12954363778.0,False,区域地产,北京,20061016,160079
601595.XSHG,601595,XSHG,1.0,主板,CNY,上海电影,上海电影股份有限公司,L,2016/8/17,,A,沪深A股,CHN,70981.0,373500000.0,106045300.0,106045300.0,上海市徐汇区漕溪北路595号C座,电影发行及放映业务,2017/9/30,2036949939.0,False,影视音像,上海,20160817,32960
601599.XSHG,601599,XSHG,1.0,主板,CNY,鹿港文化,江苏鹿港文化股份有限公司,L,2011/5/27,,A,沪深A股,CHN,46168.0,894068400.0,872838400.0,872838400.0,江苏省张家港市塘桥镇鹿苑工业区,各类针织毛纺纱线以及高档精纺呢绒面料生产与销售。,2017/9/30,2841059716.0,False,影视音像,江苏,20110527,41992
601600.XSHG,601600,XSHG,1.0,主板,CNY,中国铝业,中国铝业股份有限公司,L,2007/4/30,,A,沪深A股,CHN,1847.0,14903798200.0,14903798200.0,10959832300.0,北京市海淀区西直门北大街62号,"铝土矿的开采,氧化铝、原铝、铝加工产品的生产、销售及其它有色金属产品贸易;煤炭、铁矿石经营业务",2017/9/30,52790359000.0,False,铝,北京,20070430,485188
601601.XSHG,601601,XSHG,1.0,主板,CNY,中国太保,中国太平洋保险(集团)股份有限公司,L,2007/12/25,,A,沪深A股,CHN,26662.0,9062000000.0,9062000000.0,6286700000.0,上海市浦东新区银城中路190号交银金融大厦南楼,"本公司属于综合性保险集团公司,主要通过下属的中国太平洋人寿保险股份有限公司(以下简称“太保寿险”)和中国太平洋财产保险股份有限公司(以下简称“太保产险”)为客户提供全面的人寿及财产保险产品和服务,并通过下属的太平洋资产管理有限责任公司管理和运用保险资金。",2017/9/30,138662000000.0,False,保险,上海,20071225,80104
601607.XSHG,601607,XSHG,1.0,主板,CNY,上海医药,上海医药集团股份有限公司,L,1994/3/24,,A,沪深A股,CHN,1355.0,2688910500.0,2688828900.0,1922935000.0,上海市太仓路200号上海医药大厦,化学原料药、化学药制剂、抗生素、生化药品、生物制品中成药、医疗器械、制药设备、化学危险物品等的生产、销售及进出口业务。,2017/9/30,38922164208.0,False,医药商业,上海,19940324,75547
601608.XSHG,601608,XSHG,1.0,主板,CNY,中信重工,中信重工机械股份有限公司,L,2012/7/6,,A,沪深A股,CHN,66097.0,4339419300.0,4300014900.0,4300014900.0,河南省洛阳市涧西区建设路206号,"公司主要从事建材、矿山、冶金、电力以及节能环保等行业的大型设备、大型成套技术装备及大型铸锻件的开发、研制及销售,并提供相关配套服务和整体解决方案。",2017/9/30,7268085791.0,False,专用机械,河南,20120706,120134
601611.XSHG,601611,XSHG,1.0,主板,CNY,中国核建,中国核工业建设股份有限公司,L,2016/6/6,,A,沪深A股,CHN,90091.0,2625000000.0,961800000.0,961800000.0,上海市青浦区西虹桥商务区蟠龙路500号,军工工程、核电工程及工业与民用工程的建设业务,2017/9/30,10010575569.0,False,建筑施工,北京,20160606,147744
601616.XSHG,601616,XSHG,1.0,主板,CNY,广电电气,上海广电电气(集团)股份有限公司,L,2011/2/1,,A,沪深A股,CHN,40278.0,935575000.0,935575000.0,935575000.0,上海市奉贤区南桥镇环城东路123弄1号,"公司是以高低压成套设备及元器件产品的生产和销售为主营业务的公司,集研发、生产、销售、服务于一体,为各行各业用户提供整体配电解决方案,是国内知名的电气设备供应商。目前公司产品分为成套设备和元器件两大类型,共45个型号系列。公司产品主要集中于40.5kV及以下的电压等级,可实现电气开关控制及智能化终端控制等功能。",2017/9/30,2416202204.0,False,电气设备,上海,20110201,53489
601618.XSHG,601618,XSHG,1.0,主板,CNY,中国中冶,中国冶金科工股份有限公司,L,2009/9/21,,A,沪深A股,CHN,33950.0,20723619200.0,20723619200.0,17852619200.0,北京市朝阳区曙光西里28号中冶大厦,工程承包、资源开发、装备制造、房地产开发及其他业务。,2017/9/30,95745081000.0,False,建筑施工,北京,20090921,432289
601619.XSHG,601619,XSHG,1.0,主板,CNY,嘉泽新能,宁夏嘉泽新能源股份有限公司,L,2017/7/20,,A,沪深A股,CHN,18400.0,1933000000.0,193712341.0,193712341.0,宁夏回族自治区吴忠市红寺堡区大河乡?隘子,"新能源电力的开发,投资,建设,经营和管理",2017/9/30,2395487936.0,False,新型电力,宁夏,20170720,70322
601628.XSHG,601628,XSHG,1.0,主板,CNY,中国人寿,中国人寿保险股份有限公司,L,2007/1/9,,A,沪深A股,CHN,2224.0,28264705000.0,28264705000.0,20823530000.0,北京市西城区金融大街16号,提供人寿保险及年金产品。,2017/9/30,327062000000.0,False,保险,北京,20070109,149245
601633.XSHG,601633,XSHG,1.0,主板,CNY,长城汽车,长城汽车股份有限公司,L,2011/9/28,,A,沪深A股,CHN,33273.0,9127269000.0,9127269000.0,6027729000.0,河北省保定市朝阳南大街2266号,生产和销售汽车及汽车零部件。,2017/9/30,47030403491.0,False,汽车整车,河北,20110928,83405
