ListSector,ListSectorCD,TShEquity,area,code,delistDate,endDate,equType,equTypeCD,exCountryCD,exchangeCD,holders,if_index,industry,listDate,listStatusCD,nonrestFloatShares,nonrestfloatA,officeAddr,partyID,primeOperating,secFullName,secID,secShortName,stop,timeToMarket,totalShares,transCurrCD
创业板,2,1874138243,河南,300007,,2017/9/30,沪深A股,A,CHN,XSHE,24000,0,电器仪表,2009/10/30,L,224256800,224256800,河南省郑州市高新技术开发区雪松路169号,35320,"气体传感器、气体检测仪器仪表的研发、生产、销售及自营产品出口,主要产品是气体传感器、气体检测仪器仪表(及控制系统)。",汉威科技集团股份有限公司,300007.XSHE,汉威科技,FALSE,20091030,293022800,CNY
创业板,2,2989356298,上海,300008,,2017/9/30,沪深A股,A,CHN,XSHE,54252,0,船舶,2009/10/30,L,579885800,579885800,上海市松江区莘砖公路518号10号楼,35316,船舶与海洋工程设计业务、船舶工程总承包EPC业务、工程监理、游艇业务、天然气销售及配套业务。,天海融合防务装备技术股份有限公司,300008.XSHE,天海防务,FALSE,20091030,960016200,CNY
创业板,2,1654564023,安徽,300009,,2017/9/30,沪深A股,A,CHN,XSHE,42000,0,生物制药,2009/10/30,L,461019900,461019900,安徽省合肥市长江西路669号高新区海关路K-1,35322,"生物制品的研究、开发、生产和销售,主导产品为重组人干扰素和重组人生长激素系列产品。",安徽安科生物工程(集团)股份有限公司,300009.XSHE,安科生物,FALSE,20091030,712481400,CNY
创业板,2,5352831149,北京,300010,,2017/9/30,沪深A股,A,CHN,XSHE,49225,0,软件服务,2009/10/30,L,620938700,620938700,北京市海淀区学清路8号科技财富中心B座3A层,35311,教育与信息安全。教育业务分为服务大学生的在线职业教育平台、K12领域的学科应用产品、以及区域教育资源公共服务平台、区域教育管理公共服务平台、教育评测、综合素质评价等产品;信息安全业务为客户提供全生命周期安全管控系列产品、国产化平台整体解决方案、工控安全产品等产品及解决方案。,北京立思辰科技股份有限公司,300010.XSHE,立思辰,FALSE,20091030,873060700,CNY
创业板,2,2690032182,北京,300011,,2017/9/30,沪深A股,A,CHN,XSHE,30141,0,运输设备,2009/10/30,L,447451000,447451000,北京市丰台区南四环西路188号总部基地18区2号楼,35323,为轨道交通电源系统的销售及提供其他配套产品和技术服务。,北京鼎汉技术股份有限公司,300011.XSHE,鼎汉技术,FALSE,20091030,558650400,CNY
创业板,2,2523057474,深圳,300012,,2017/9/30,沪深A股,A,CHN,XSHE,36756,0,电器仪表,2009/10/30,L,1474532100,1474532100,广东省深圳市宝安区新安街道留仙三路4号华测检测大楼,35365,贸易保障检测、消费品测试、工业品测试和生命科学检测业务。,华测检测认证集团股份有限公司,300012.XSHE,华测检测,FALSE,20091030,1657530700,CNY
创业板,2,1417844839,江苏,300013,,2017/9/30,沪深A股,A,CHN,XSHE,16966,0,仓储物流,2009/10/30,L,234661400,234661400,江苏省昆山市张浦镇阳光西路760号,35325,"以电子元器件保税仓储为核心,并为电子信息产业供应链中的原料供应、采购与生产环节提供第三方综合物流服务,主要包括进出口货物保税仓储管理、配送方案设计与实施,及与之相关的货运代理、进出口通关等。",江苏新宁现代物流股份有限公司,300013.XSHE,新宁物流,FALSE,20091030,297791400,CNY
创业板,2,2241612242,广东,300014,,2017/9/30,沪深A股,A,CHN,XSHE,94972,0,元器件,2009/10/30,L,819110000,819110000,广东省惠州市仲恺高新区惠风七路36号,35321,为锂电池产品的设计开发与生产经营。,惠州亿纬锂能股份有限公司,300014.XSHE,亿纬锂能,FALSE,20091030,856366200,CNY
创业板,2,3662337907,湖南,300015,,2017/9/30,沪深A股,A,CHN,XSHE,25497,0,医疗保健,2009/10/30,L,1197737100,1197737100,湖南省长沙市芙蓉中路二段198号新世纪城4楼,35371,向患者提供各种眼科疾病的诊断、治疗及医学验光配镜等眼科医疗服务。,爱尔眼科医院集团股份有限公司,300015.XSHE,爱尔眼科,FALSE,20091030,1585964200,CNY
创业板,2,1017373812,北京,300016,,2017/9/30,沪深A股,A,CHN,XSHE,31100,0,中成药,2009/10/30,L,254021200,254021200,北京市海淀区西直门北大街32号枫蓝国际写字楼A座7层,2110,药品生产以及药品经销。,北京北陆药业股份有限公司,300016.XSHE,北陆药业,FALSE,20091030,325993200,CNY
创业板,2,7767803217,上海,300017,,2017/9/30,沪深A股,A,CHN,XSHE,106000,0,电信运营,2009/10/30,L,1589762900,1589762900,上海市徐汇区斜土路2899号光启文化广场A幢5楼,35370,"互联网业务平台综合服务,细分产品为CDN(内容分发加速网络)服务和IDC(互联网数据中心)服务,向各类门户网站、网络游戏运营商、电子商务网站、即时通讯、音乐网站、电影网站、交友网站、行业资讯、企业网站等客户提供服务器的托管与网络接入、内容的分发与加速等互联网业务平台解决方案。",网宿科技股份有限公司,300017.XSHE,网宿科技,FALSE,20091030,2409696900,CNY
创业板,2,1509716754,湖北,300018,,2017/9/30,沪深A股,A,CHN,XSHE,25020,0,电气设备,2009/10/30,L,346302600,346302600,湖北省武汉市东湖新技术开发区华中科技大学科技园六路6号,35366,电力系统智能化记录分析和时间同步相关产品的研发、制造、销售和服务。,武汉中元华电科技股份有限公司,300018.XSHE,中元股份,FALSE,20091030,487116500,CNY
创业板,2,730515156.9,四川,300019,,2017/9/30,沪深A股,A,CHN,XSHE,23957,0,化工原料,2009/10/30,L,205040200,205040200,四川省成都市高新区新园大道16号,35372,有机硅室温硫化硅橡胶胶及制胶专用生产设备的自主研发、生产和销售,成都硅宝科技股份有限公司,300019.XSHE,硅宝科技,FALSE,20091030,330902000,CNY
创业板,2,3128962619,浙江,300020,,2017/9/30,沪深A股,A,CHN,XSHE,56003,0,软件服务,2009/10/30,L,618564100,618564100,浙江省杭州市西湖区西湖经济科技园西园八路2号G座,35373,向交通、医疗、建筑等行业用户提供智能化技术应用服务,银江股份有限公司,300020.XSHE,银江股份,FALSE,20091030,655789100,CNY
创业板,2,1393536608,甘肃,300021,,2017/9/30,沪深A股,A,CHN,XSHE,38209,0,农业综合,2009/10/30,L,653504000,653504000,甘肃省酒泉市解放路290号,35377,节水灌溉材料的研发、制造、销售与节水灌溉工程的设计、施工、服务,大禹节水集团股份有限公司,300021.XSHE,大禹节水,FALSE,20091030,797360700,CNY
创业板,2,448408564.2,四川,300022,,2017/9/30,沪深A股,A,CHN,XSHE,36822,0,农用机械,2009/10/30,L,321128900,321128900,四川省成都市郫县现代工业港北部园区港通北二路219号,35375,传统农机、载货汽车、农用工程机械、通用机电产品等现代农业装备的销售与售前售后服务。,吉峰农机连锁股份有限公司,300022.XSHE,吉峰农机,FALSE,20091030,380240400,CNY
创业板,2,1210628300,陕西,300023,,2017/9/30,沪深A股,A,CHN,XSHE,22708,0,专用机械,2009/10/30,L,131158800,131158800,陕西省西安市高新区草堂科技产业基地秦岭大道西付6号,35364,"石油钻采设备电控自动化产品的研发、设计、制造、销售、服务及系统集成,业务主要涉及陆地、海洋以及特殊环境(包括极地、沙漠、热带等)下石油钻采设备电控自动化系统解决方案的提供。",西安宝德自动化股份有限公司,300023.XSHE,宝德股份,FALSE,20091030,316106700,CNY
创业板,2,5862050955,辽宁,300024,,2017/9/30,沪深A股,A,CHN,XSHE,156500,0,专用机械,2009/10/30,L,1513564800,1513564800,辽宁省沈阳市浑南新区金辉街16号,35376,从事工业机器人、物流与仓储自动化成套装备、自动化装配与检测生产线及系统集成、交通自动化系统等产品的设计、制造和销售。,沈阳新松机器人自动化股份有限公司,300024.XSHE,机器人,FALSE,20091030,1560239600,CNY
创业板,2,989163337.8,浙江,300025,,2017/9/30,沪深A股,A,CHN,XSHE,35376,0,通信设备,2009/10/30,L,339354400,339354400,浙江省杭州市滨江区聚才路500号,35391,主要提供移动通信技术服务及研发、生产、销售测试优化系统。,杭州华星创业通信技术股份有限公司,300025.XSHE,华星创业,FALSE,20091030,428530500,CNY
创业板,2,6462260232,天津,300026,,2017/9/30,沪深A股,A,CHN,XSHE,67457,0,中成药,2009/10/30,L,2329983700,2329983700,天津市新技术产业园区武清开发区泉发路西,6824,"主要从事中药以及西药的研发、生产和销售,主导产品包括血必净注射液和盐酸法舒地尔注射液等。",天津红日药业股份有限公司,300026.XSHE,红日药业,FALSE,20091030,3011054800,CNY
创业板,2,10224945166,浙江,300027,,2017/9/30,沪深A股,A,CHN,XSHE,135297,0,影视音像,2009/10/30,L,1920381300,1920381300,北京市朝阳区新源南路甲2号华谊兄弟办公大楼,35390,"主要从事电影的制作、发行及衍生业务;电视剧的制作、发行及衍生业务;艺人经纪服务及相关服务业务。主要产品包括电影、电视剧。音乐的创作、发行及衍生业务,影院的投资管理运营业务。",华谊兄弟传媒股份有限公司,300027.XSHE,华谊兄弟,FALSE,20091030,2774505900,CNY
创业板,2,319811640.3,四川,300028,,2017/9/30,沪深A股,A,CHN,XSHE,51121,0,通信设备,2009/10/30,L,343975000,343975000,四川省成都市蜀西路50号,35374,"数字电视系统前后端软件、硬件的研发、生产与销售,以及向中小数字电视运营商提供端到端整体解决方案。",金亚科技股份有限公司,300028.XSHE,金亚科技,FALSE,20091030,343980000,CNY
创业板,2,184768810.6,江苏,300029,,2017/9/30,沪深A股,A,CHN,XSHE,14411,0,专用机械,2009/12/25,L,193456700,193456700,江苏省常州市金坛经济开发区华城路318号,36201,主要从事单晶硅生长炉、单晶硅切割机、单晶硅切方滚磨机等的生产和销售。,江苏华盛天龙光电设备股份有限公司,300029.XSHE,天龙光电,FALSE,20091225,200000000,CNY
创业板,2,968257792,广东,300030,,2017/9/30,沪深A股,A,CHN,XSHE,29000,0,医疗保健,2009/12/25,L,252280800,252280800,广东省广州市经济技术开发区科学城开源大道102号,36216,为临床检验实验室与临床护理提供以专业解决方案为依托的技术、产品和服务。,广州阳普医疗科技股份有限公司,300030.XSHE,阳普医疗,FALSE,20091225,308795900,CNY
创业板,2,2300963491,江苏,300031,,2017/9/30,沪深A股,A,CHN,XSHE,12379,0,互联网,2009/12/25,L,256702900,256702900,江苏省无锡市新区张公路19号,36115,代理国内游戏的海外发行和运营服务,无锡宝通科技股份有限公司,300031.XSHE,宝通科技,FALSE,20091225,396767900,CNY
创业板,2,4791771035,浙江,300032,,2017/9/30,沪深A股,A,CHN,XSHE,27039,0,元器件,2009/12/25,L,789357500,789357500,浙江省温州市乐清市北白象镇进港大道边金龙科技园,36168,微特电机(直径4-7mm)的研发、生产和销售等业务。,金龙机电股份有限公司,300032.XSHE,金龙机电,FALSE,20091225,803169700,CNY
创业板,2,2921436386,浙江,300033,,2017/9/30,沪深A股,A,CHN,XSHE,49400,0,软件服务,2009/12/25,L,263620100,263620100,浙江省杭州市余杭区五常街道同顺街18号,35378,为国内资本市场提供金融资讯、数据分析和软件系统服务。业务内容主要包括网上行情交易系统的开发和维护、金融资讯及数据服务、手机金融信息服务等。,浙江核新同花顺网络信息股份有限公司,300033.XSHE,同花顺,FALSE,20091225,537600000,CNY
创业板,2,1410123356,北京,300034,,2017/9/30,沪深A股,A,CHN,XSHE,22500,0,小金属,2009/12/25,L,420774700,420774700,北京市海淀区大柳树南村19号,36167,铸造高温合金制品、变形高温合金制品和新型高温合金材料及制品的生产、销售。,北京钢研高纳科技股份有限公司,300034.XSHE,钢研高纳,FALSE,20091225,421787000,CNY
创业板,2,1118057973,湖南,300035,,2017/9/30,沪深A股,A,CHN,XSHE,53483,0,电气设备,2009/12/25,L,371332000,371332000,湖南省岳阳市经济技术开发区岳阳大道中科工业园,36213,主要从事工业磁力应用技术和产品的研发、生产、销售和服务。,湖南中科电气股份有限公司,300035.XSHE,中科电气,FALSE,20091225,518006000,CNY
创业板,2,1674799420,北京,300036,,2017/9/30,沪深A股,A,CHN,XSHE,39445,0,软件服务,2009/12/25,L,330106100,330106100,北京市朝阳区酒仙桥北路甲10号电子城IT产业园107号楼六层,36215,"研发地理信息系统基础平台软件、应用平台软件,并基于完全自主知识产权的平台软件开展地理信息应用工程服务、咨询服务、运维服务等。",北京超图软件股份有限公司,300036.XSHE,超图软件,FALSE,20091225,449579000,CNY
创业板,2,2340944170,深圳,300037,,2017/9/30,沪深A股,A,CHN,XSHE,31299,0,化工原料,2010/1/8,L,228850300,228850300,广东省深圳市坪山新区沙?同富裕工业区,36256,"新型电子化学品的研发、生产和销售;主要产品有电容器化学品和锂电池化学品两大系列,具体包括铝电解电容器化学品、固态高分子电容器化学品、超级电容器电解液及锂离子电池电解液四类产品。",深圳新宙邦科技股份有限公司,300037.XSHE,新宙邦,FALSE,20100108,379520300,CNY
创业板,2,9735672447,北京,300038,,2017/9/30,沪深A股,A,CHN,XSHE,35500,0,通信设备,2010/1/8,L,145696700,145696700,北京市海淀区花园东路15号旷怡大厦7-8层,36254,"各类通信塔,通信网络产品和电力塔等产品及工程安装。",北京梅泰诺通信技术股份有限公司,300038.XSHE,梅泰诺,FALSE,20100108,418509700,CNY
创业板,2,2357683834,上海,300039,,2017/9/30,沪深A股,A,CHN,XSHE,39531,0,中成药,2010/1/8,L,801467100,801467100,上海市工业综合开发区程普路88号,36299,清热解毒类中成药痰热清注射液的研发、生产和销售。,上海凯宝药业股份有限公司,300039.XSHE,上海凯宝,FALSE,20100108,1071493800,CNY
创业板,2,1863516508,黑龙江,300040,,2017/9/30,沪深A股,A,CHN,XSHE,22029,0,电气设备,2010/1/8,L,232175600,232175600,黑龙江省哈尔滨市松北区九洲路609号,36292,电力电子成套设备及其配套的电控自动化产品的研发、制造、销售和服务。,哈尔滨九洲电气股份有限公司,300040.XSHE,九洲电气,FALSE,20100108,346187200,CNY
创业板,2,1857467459,湖北,300041,,2017/9/30,沪深A股,A,CHN,XSHE,22451,0,化工原料,2010/1/8,L,256809900,256809900,湖北省襄樊市国家高新技术开发区航天路7号,36253,胶粘剂、汽车制动液等精细化工产品的研究开发和生产销售。,湖北回天新材料股份有限公司,300041.XSHE,回天新材,FALSE,20100108,425712400,CNY
创业板,2,890164669.3,深圳,300042,,2017/9/30,沪深A股,A,CHN,XSHE,5876,0,电脑设备,2010/1/8,L,111870300,111870300,"广东省深圳市南山区高新区南区高新南六道10号朗科大厦16,18,19层",36338,"公司基于闪存应用及移动存储领域内持续自主创新的全球领先技术及专利,专业从事闪存应用及移动存储产品的研发、生产、销售及相关技术的专利运营业务。",深圳市朗科科技股份有限公司,300042.XSHE,朗科科技,FALSE,20100108,133600000,CNY
创业板,2,2627871036,广东,300043,,2017/9/30,沪深A股,A,CHN,XSHE,61258,0,文教休闲,2010/1/20,L,823869700,823869700,广东省广州市天河区珠江新城华夏路16号富力盈凯广场49楼,36384,车模、玩具车及其他玩具的研发、生产和销售,星辉互动娱乐股份有限公司,300043.XSHE,星辉娱乐,FALSE,20100120,1244198400,CNY
创业板,2,1749516446,深圳,300044,,2017/9/30,沪深A股,A,CHN,XSHE,55549,0,软件服务,2010/1/20,L,241032600,241032600,广东省深圳市南山区高新区科技中二路软件园2号楼3楼,36382,主要为水利行业、城市轨道交通行业、建筑行业、铁路行业提供智能化系统解决方案。,深圳市赛为智能股份有限公司,300044.XSHE,赛为智能,FALSE,20100120,432513700,CNY
创业板,2,1312613424,北京,300045,,2017/9/30,沪深A股,A,CHN,XSHE,41968,0,电脑设备,2010/1/20,L,359862800,359862800,北京市海淀区东北旺西路8号院乙18号楼,36339,基于计算机技术的仿真测试系统及其相关设备的研发、生产和销售。,北京华力创通科技股份有限公司,300045.XSHE,华力创通,FALSE,20100120,576191400,CNY
创业板,2,838249269.1,湖北,300046,,2017/9/30,沪深A股,A,CHN,XSHE,10000,0,半导体,2010/1/20,L,142080000,142080000,湖北省襄阳市襄城区胜利街162号,36383,大功率半导体器件的生产、销售。,湖北台基半导体股份有限公司,300046.XSHE,台基股份,FALSE,20100120,142080000,CNY
创业板,2,2073409448,深圳,300047,,2017/9/30,沪深A股,A,CHN,XSHE,27576,0,软件服务,2010/1/20,L,272474000,272474000,广东省深圳市南山区粤海街道高新区南区市高新技术工业村T3栋B3楼,36341,计算机软、硬件产品的开发、销售、咨询及服务,深圳天源迪科信息技术股份有限公司,300047.XSHE,天源迪科,FALSE,20100120,399737300,CNY
创业板,2,2657693118,北京,300048,,2017/9/30,沪深A股,A,CHN,XSHE,53470,0,电气设备,2010/1/20,L,969316500,969316500,北京市经济技术开发区博兴二路3号,36343,节能设备高端制造业、节能环保项目建设及运营产业、新能源汽车总成配套及运营产业,北京合康新能科技股份有限公司,300048.XSHE,合康新能,FALSE,20100120,1126540900,CNY
创业板,2,1908321192,内蒙,300049,,2017/9/30,沪深A股,A,CHN,XSHE,18724,0,中成药,2010/1/20,L,227858700,227858700,北京市朝阳区新源里16号琨莎中心2座7层,36340,药品生产与销售、诊断设备研发与销售以及O2O重度垂直慢性肝病管理医疗服务业务。,内蒙古福瑞医疗科技股份有限公司,300049.XSHE,福瑞股份,FALSE,20100120,263053100,CNY
创业板,2,2777056861,广东,300050,,2017/9/30,沪深A股,A,CHN,XSHE,28817,0,软件服务,2010/1/20,L,332804500,332804500,广东省珠海市港湾大道科技五路8号一层,36381,移动通信网络优化系统研发、生产、销售和移动通信网优服务业务。,珠海世纪鼎利科技股份有限公司,300050.XSHE,世纪鼎利,FALSE,20100120,560861700,CNY
创业板,2,1042649976,福建,300051,,2017/9/30,沪深A股,A,CHN,XSHE,45239,0,互联网,2010/2/11,L,245340700,245340700,福建省厦门市火炬高新技术产业开发区软件园二期观日路8号,36444,由企业邮箱、网站建设、网络域名及移动电子商务构成。,厦门三五互联科技股份有限公司,300051.XSHE,三五互联,FALSE,20100211,367859600,CNY
创业板,2,749236905.2,深圳,300052,,2017/9/30,沪深A股,A,CHN,XSHE,39200,0,互联网,2010/2/11,L,260204700,260204700,广东省深圳市南山区科技园南区高新南四道W1B栋4楼,36453,MMORPG、网页游戏、手机游戏,深圳中青宝互动网络股份有限公司,300052.XSHE,中青宝,FALSE,20100211,261038600,CNY
创业板,2,2041723615,广东,300053,,2017/9/30,沪深A股,A,CHN,XSHE,48000,0,半导体,2010/2/11,L,464151700,464151700,广东省珠海市唐家东岸白沙路1号欧比特科技园,36569,电子信息。,珠海欧比特宇航科技股份有限公司,300053.XSHE,欧比特,FALSE,20100211,623180100,CNY
创业板,2,3634968881,湖北,300054,,2017/9/30,沪深A股,A,CHN,XSHE,17874,0,化工原料,2010/2/11,L,664985600,664985600,湖北省武汉市经济技术开发区东荆河路1号,36454,从事电子成像显像专用信息化学品的研发、生产和销售及相关贸易业务。,湖北鼎龙控股股份有限公司,300054.XSHE,鼎龙股份,FALSE,20100211,961016000,CNY
创业板,2,5810545852,北京,300055,,2017/9/30,沪深A股,A,CHN,XSHE,67771,0,环境保护,2010/2/26,L,865184800,865184800,北京市海淀区新街口外大街19号京师大厦9325室,36571,"为煤化工、石油化工、电力等下游行业大型项目提供工业水处理系统全方位、全寿命周期专业服务;对给水、排水、中水回用及水处理系统运营整体统筹,以专业技能节省水资源、土地资源,并降低系统运营成本。",北京万邦达环保技术股份有限公司,300055.XSHE,万邦达,FALSE,20100226,865184800,CNY
创业板,2,1508036392,福建,300056,,2017/9/30,沪深A股,A,CHN,XSHE,27299,0,环境保护,2010/2/26,L,270418400,270418400,福建省厦门市火炬高新区(翔安)产业区春光路1178-1188号,36572,袋式除尘器核心部件高性能高温滤料的研发、生产和销售。,厦门三维丝环保股份有限公司,300056.XSHE,三维丝,FALSE,20100226,385490400,CNY
创业板,2,2807017208,广东,300057,,2017/9/30,沪深A股,A,CHN,XSHE,13053,0,广告包装,2010/2/26,L,294108100,294108100,广东省汕头市汕头保税区万顺工业园,36570,环保生态型纸制品印刷材料和高精度铝箔包装材料的研发、生产和销售。,汕头万顺包装材料股份有限公司,300057.XSHE,万顺股份,FALSE,20100226,439664800,CNY
创业板,2,7531444786,北京,300058,,2017/9/30,沪深A股,A,CHN,XSHE,73766,0,广告包装,2010/2/26,L,1569761700,1569761700,北京市朝阳区酒仙桥北路9号恒通国际创新园C9楼,36573,为企业提供品牌管理服务。,北京蓝色光标品牌管理顾问股份有限公司,300058.XSHE,蓝色光标,FALSE,20100226,2213018500,CNY
创业板,2,13265399539,上海,300059,,2017/9/30,沪深A股,A,CHN,XSHE,217238,0,互联网,2010/3/19,L,3188196100,3188196100,上海市徐汇区宛平南路88号金座,36796,金融数据服务、广告业务服务、金融电子商务服务。,东方财富信息股份有限公司,300059.XSHE,东方财富,FALSE,20100319,4288779700,CNY
创业板,2,3413931544,上海,300061,,2017/9/30,沪深A股,A,CHN,XSHE,7700,0,医疗保健,2010/3/19,L,199719300,199719300,上海市浦东新区川大路555号,36853,树脂镜片及镜片相关产品的研发、生产和销售。,上海康耐特旗计智能科技集团股份有限公司,300061.XSHE,康旗股份,FALSE,20100319,526253900,CNY
创业板,2,956229977.7,福建,300062,,2017/9/30,沪深A股,A,CHN,XSHE,17443,0,电气设备,2010/3/19,L,189343600,189343600,福建省福清市融侨经济技术开发区(宏路街道周店村),36872,"公司集研发设计制造于一体,产品为中压配电电缆化设备产品,应用在提高电缆配电网可靠水平、智能水平及环保水平的领域。",中能电气股份有限公司,300062.XSHE,中能电气,FALSE,20100319,308000100,CNY
创业板,2,2404207429,广东,300063,,2017/9/30,沪深A股,A,CHN,XSHE,41005,0,染料涂料,2010/3/26,L,410197600,410197600,广东省肇庆市金渡工业园内,36905,水性油墨的研发、生产和销售。,广东天龙油墨集团股份有限公司,300063.XSHE,天龙集团,FALSE,20100326,726426900,CNY
创业板,2,6831968169,河南,300064,,2017/9/30,沪深A股,A,CHN,XSHE,19349,0,矿物制品,2010/3/26,L,605750000,605750000,河南省郑州市高新开发区长椿路23号郑州高新企业加速器产业园C5-1/2楼,36907,"人造金刚石及其原辅材料的研发、生产和销售,以及人造金刚石合成设备的研究开发。",郑州华晶金刚石股份有限公司,300064.XSHE,豫金刚石,FALSE,20100326,1205476600,CNY
创业板,2,1661136876,北京,300065,,2017/9/30,沪深A股,A,CHN,XSHE,21717,0,软件服务,2010/3/26,L,274045400,274045400,北京市海淀区中关村东路1号清华科技园科技大厦C座1902室,36906,"航海电子科技领域,主要从事航海电子科技产品和系统的研发、生产、销售和服务。",北京海兰信数据科技股份有限公司,300065.XSHE,海兰信,FALSE,20100326,362340900,CNY
创业板,2,1603685414,江西,300066,,2017/9/30,沪深A股,A,CHN,XSHE,54080,0,电器仪表,2010/3/26,L,949039700,949039700,江西省鹰潭市高新区龙岗片区三川水工产业园,36874,各种水表产品的研发、生产和销售。,三川智慧科技股份有限公司,300066.XSHE,三川智慧,FALSE,20100326,1040033300,CNY
创业板,2,1133818298,上海,300067,,2017/9/30,沪深A股,A,CHN,XSHE,33561,0,染料涂料,2010/4/21,L,432107300,432107300,上海市青浦工业园区崧华路881号,37137,从事新型纺织染料的研发、生产、销售及相关技术服务。,上海安诺其集团股份有限公司,300067.XSHE,安诺其,FALSE,20100421,726916400,CNY
创业板,2,6137451848,浙江,300068,,2017/9/30,沪深A股,A,CHN,XSHE,42265,0,电气设备,2010/4/21,L,584773600,584773600,浙江省杭州市文二西路822号,36908,化学电源、新能源储能产品的研究、开发、制造和销售,浙江南都电源动力股份有限公司,300068.XSHE,南都电源,FALSE,20100421,871554300,CNY
创业板,2,536835147.2,浙江,300069,,2017/9/30,沪深A股,A,CHN,XSHE,3970,0,电气设备,2010/4/21,L,91699300,91699300,浙江省金华市金东经济开发区傅村镇华丰东路1088号,37136,绝缘子(包括玻璃绝缘子、陶瓷绝缘子和复合绝缘子等)、高低压电器开关、插座、电线、电缆、电力金具器材生产、销售。,浙江金利华电气股份有限公司,300069.XSHE,金利华电,FALSE,20100421,117000000,CNY
创业板,2,17745227005,北京,300070,,2017/9/30,沪深A股,A,CHN,XSHE,96103,0,环境保护,2010/4/21,L,1921014400,1921014400,北京市海淀区生命科学园路23-2碧水源大厦,37101,污水处理与污水资源化技术开发、应用。,北京碧水源科技股份有限公司,300070.XSHE,碧水源,FALSE,20100421,3133686800,CNY
创业板,2,1306149477,北京,300071,,2017/9/30,沪深A股,A,CHN,XSHE,23258,0,广告包装,2010/4/21,L,441900200,441900200,北京市朝阳区广渠路3号竞园文化艺术产业区39B,35369,终端营销服务、活动营销服务和其他营销服务。,北京华谊嘉信整合营销顾问集团股份有限公司,300071.XSHE,华谊嘉信,FALSE,20100421,678491500,CNY
创业板,2,9896494305,北京,300072,,2017/9/30,沪深A股,A,CHN,XSHE,52463,0,环境保护,2010/4/27,L,1375641900,1375641900,北京市海淀区人大北路33号1号楼大行基业大厦9层,37134,脱硫净化剂、脱硫催化剂、其他净化剂产品、特种催化剂材料及催化剂的生产和销售;脱硫净化剂、脱硫催化剂的中试及工业放大。,北京三聚环保新材料股份有限公司,300072.XSHE,三聚环保,FALSE,20100427,1807963800,CNY
创业板,2,1573032633,北京,300073,,2017/9/30,沪深A股,A,CHN,XSHE,58736,0,矿物制品,2010/4/27,L,333408800,333408800,北京市丰台区南四环西路188号总部基地18区21号,37100,主要从事钴酸锂、多元材料及锰酸锂等小型锂电、动力锂电正极材料的研发、生产和销售业务.,北京当升材料科技股份有限公司,300073.XSHE,当升科技,FALSE,20100427,366068100,CNY
创业板,2,1166076003,上海,300074,,2017/9/30,沪深A股,A,CHN,XSHE,25286,0,通信设备,2010/4/27,L,395714500,395714500,上海市杨浦区国权北路1688弄A6座,37223,"公司从事基于IP网络的多媒体通信系统的研究、开发、销售和技术服务,主要包括视频会议系统、视频监控指挥系统、综合图像管理平台和行业解决方案,以及智慧城市、平安城市解决方案及运维服务。",华平信息技术股份有限公司,300074.XSHE,华平股份,FALSE,20100427,542771100,CNY
创业板,2,2044028150,北京,300075,,2017/9/30,沪深A股,A,CHN,XSHE,54593,0,软件服务,2010/4/27,L,272151100,272151100,北京市海淀区中关村软件园9号楼国际软件大厦三区101室,37206,"从事基于GIS应用的电子政务平台的开发和推广工作,为政府部门提供GIS、MIS、OA一体化的电子政务解决方案,并为政府提供各个部门间基于数据共享的协同工作平台。目前公司主要经营数字化城市管理、国土资源管理和规划管理等领域。",北京数字政通科技股份有限公司,300075.XSHE,数字政通,FALSE,20100427,424566500,CNY
创业板,2,1069087158,浙江,300076,,2017/9/30,沪深A股,A,CHN,XSHE,41000,0,电脑设备,2010/4/30,L,368234500,368234500,上海市黄浦区龙华东路818号海外滩中心A座19F,37133,"高科技视讯产品的研发、生产和销售以及应用解决方案的提供,目前产品类别主要为大屏幕拼接显示系统以及数字实验室系统。",宁波GQY视讯股份有限公司,300076.XSHE,GQY视讯,FALSE,20100430,424000000,CNY
创业板,2,3055161821,深圳,300077,,2017/9/30,沪深A股,A,CHN,XSHE,65889,0,半导体,2010/4/30,L,541898100,541898100,广东省深圳市南山区高新南区粤兴三道9号华中科技大学产学研基地A座2-7层,33324,安全芯片和通讯芯片产品及解决方案的开发和销售。,国民技术股份有限公司,300077.XSHE,国民技术,FALSE,20100430,563393000,CNY
创业板,2,2068722456,浙江,300078,,2017/9/30,沪深A股,A,CHN,XSHE,57887,0,元器件,2010/4/30,L,493956000,493956000,浙江省杭州市莫干山路1418-48号,37222,电子商品防盗系统产品的研发、生产和销售。,思创医惠科技股份有限公司,300078.XSHE,思创医惠,FALSE,20100430,807885300,CNY
创业板,2,3576859616,北京,300079,,2017/9/30,沪深A股,A,CHN,XSHE,92116,0,通信设备,2010/4/30,L,1208306500,1208306500,北京市海淀区上地信息产业基地开拓路15号1幢,37224,数字电视软硬件产品的研发、生产、销售和技术服务业务。,北京数码视讯科技股份有限公司,300079.XSHE,数码科技,FALSE,20100430,1377793900,CNY
创业板,2,3301838915,河南,300080,,2017/9/30,沪深A股,A,CHN,XSHE,27887,0,半导体,2010/6/25,L,502017500,502017500,河南省开封市精细化工产业园区,37202,晶硅片切割刃料的生产和销售,河南易成新能源股份有限公司,300080.XSHE,易成新能,FALSE,20100625,502804100,CNY
